ID;Titulo;Entidad;Tipo;Estados;Solicitante-Solicitante;Categoria;Asignado_a-Tecnico;Asignado_a-Grupo_tecnico;Prioridad;Fecha_de_apertura;Ultima_modificacion;Fecha_de_resolucion;Fecha_de_cierre;Soluciones-Tipo_de_solucion;ActualTime-Campos_adicionales-Promocion;Casos_vinculados_-_Numero_de_casos_hijos;Tiempo_en_resolver;Estadisticas_-_Tiempo_de_resolucion;Duracion_total;Tiempo_para_tomar_excedido;Tiempo_en_aduenarse;Estadisticas_-_Tiempo_de_espera;Descripcion;Urgencia;Impacto;Tiempo_en_resolver_+_Progreso;Ubicacion;SLA_-_SLA_Tiempo_en_resolver;Tiempo_para_resolver_excedido;SLA_-_SLA_Tiempo_en_aduenarse;Tiempo_interno_de_atencion_excedido;Estadisticas_-_Tiempo_de_cierre;Encuesta_de_Satisfaccion_-_Tipo;Encuesta_de_Satisfaccion_-_Fecha_de_creacion;Encuesta_de_Satisfaccion_-_Fecha_de_respuesta;Encuesta_de_Satisfaccion_-_Satisfaccion;Encuesta_de_Satisfaccion_-_Comentarios
79 225;CAMBIO DE CASH A IZIPAY;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-4;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Marcos Espilco;Nivel 1 - MDA;Media;30/06/2025 21:00;4/07/2025 00:01;30/06/2025 22:21;4/07/2025 00:01;;;0;1/07/2025 19:00;11minutos;0 segundos;No;30/06/2025 21:15;48minutos;"Buenas tardes,

 

Por favor su apoyo con el cambio de forma de pago de Cash a IZIPAY de la siguiente boleta B101-00024663 MONTO: 160.70  ya que tuvimos inconvenientes al procesar la compra pero si figura en el reporte de tarjetas.

 ";Media;Media;1/07/2025 19:00;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 11 minutos;Encuesta interna;4/07/2025 00:01;;;
79 227;ANULACION DE LIMAPASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-128;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo);Marcos Espilco;Nivel 1 - MDA;Media;30/06/2025 21:15;4/07/2025 00:01;30/06/2025 21:45;4/07/2025 00:01;;;0;1/07/2025 19:15;30minutos;0 segundos;No;30/06/2025 21:30;0 segundos;"Buenas Noches 

Anular ticket adjunto de limapass

Atte

Patricia Vega";Media;Media;1/07/2025 19:15;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 44 minutos;Encuesta interna;4/07/2025 00:01;;;
79 229;cambio contraseña correo corpórativo;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-353;Aplicaciones > Correo Corporativo > Cambio de contraseña;Marcos Espilco;Nivel 1 - MDA;Media;30/06/2025 21:24;4/07/2025 00:01;30/06/2025 21:35;4/07/2025 00:01;;;0;2/07/2025 17:24;11minutos;0 segundos;No;30/06/2025 21:39;0 segundos;buenas noches por favor se solicita cambio de correo corporativo.;Media;Media;2/07/2025 17:24;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 18 horas 35 minutos;Encuesta interna;4/07/2025 00:01;;;
79 231;Cambio de forma de pago;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-88;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Marcos Espilco;Nivel 1 - MDA;Media;30/06/2025 21:30;4/07/2025 00:01;30/06/2025 21:39;4/07/2025 00:01;;;0;1/07/2025 19:30;9minutos;0 segundos;No;30/06/2025 21:45;0 segundos;"buenas noches, solicito su apoyo cambio  cash a izipay 

 ";Media;Media;1/07/2025 19:30;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 29 minutos;Encuesta interna;4/07/2025 00:01;;;
79 234;CAMBIO DE FORMA DE PAGO;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-71;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Marcos Espilco;Nivel 1 - MDA;Media;30/06/2025 21:35;4/07/2025 00:01;30/06/2025 21:37;4/07/2025 00:01;;;0;1/07/2025 19:35;1minuto;0 segundos;No;30/06/2025 21:50;0 segundos;"Buenas noches, se solicita cambiar la siguiente boleta b006-00510385 de efectivo a QR

 

Se adjunta foto de boleta y reporte";Media;Media;1/07/2025 19:35;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 24 minutos;Encuesta interna;4/07/2025 00:01;;;
79 236;Pago QR inválido;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-139;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Marcos Espilco;Nivel 1 - MDA;Media;30/06/2025 22:43;4/07/2025 00:01;30/06/2025 22:45;4/07/2025 00:01;;;0;1/07/2025 20:00;0 segundos;0 segundos;No;1/07/2025 08:15;0 segundos;su apoyo realizando el cambio de forma de pago de cash a izipay, el cliente pago con yape pero en nuestro sistema no paso, se procedió a realizar el pago por efectivo en nuestro sistema ;Media;Media;1/07/2025 20:00;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 0 minutos;Encuesta interna;4/07/2025 00:01;;;
79 936;ENCARTE DEL MES DE JULIO 2025;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-48;Soporte Hardware > Menuboard > Distribución de contenido Promocional;Mónica Garcia;Nivel 1 - MDA;Media;3/07/2025 19:36;3/07/2025 20:44;3/07/2025 19:52;3/07/2025 20:44;;;0;4/07/2025 17:36;16minutos;0 segundos;No;3/07/2025 19:51;0 segundos;"Buenas tardes, solicito apoyo para actualizar promociones en las pantallas de tienda, ya que tenemos incomodidad en clientes indicando que es publicidad engañosa.

 ";Media;Media;4/07/2025 17:36;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 horas 8 minutos;Encuesta interna;3/07/2025 20:44;;;
79 889;PANTALLAS DEL MENUBOARD CON PUBLICIDAD VENCIDA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-120;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;3/07/2025 16:49;3/07/2025 17:43;3/07/2025 17:04;3/07/2025 17:43;;;0;4/07/2025 14:49;15minutos;0 segundos;No;3/07/2025 17:04;0 segundos;"Buenas tardes estimados.

Se solicita su apoyo con la actualización de las pantallas de Dominicos 2 - SMP por tener las promociones del mes de junio.";Media;Media;4/07/2025 14:49;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;54minutos;Encuesta interna;3/07/2025 17:43;;;
79 242;CAMBIO DE CONTRASEÑA PARA EL CORREO;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-182;Aplicaciones > Correo Corporativo > Cambio de contraseña;Ramon Heredia;Nivel 1 - MDA;Media;1/07/2025 07:39;3/07/2025 15:41;1/07/2025 07:43;3/07/2025 15:41;;;0;2/07/2025 18:00;0 segundos;0 segundos;No;1/07/2025 08:15;0 segundos;"Buenos días. 

Su apoyo por favor no se puede ingresar al correo de tienda, indica que la contraseña es incorrecta. Se solicita cambio de contraseña.C

 

[570c5ee8-b2d8e96f-6863d68ad5eb16.77767942]";Media;Media;2/07/2025 18:00;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 11 horas 41 minutos;Encuesta interna;3/07/2025 15:41;;;
79 822;HABILITAR PROMOCIONES VIGENTES;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-240;Soporte Hardware > Menuboard > Distribución de contenido Promocional;Mónica Garcia;Nivel 1 - MDA;Media;3/07/2025 12:40;3/07/2025 14:56;3/07/2025 14:50;3/07/2025 14:56;;;0;4/07/2025 10:40;2 horas 9 minutos;0 segundos;No;3/07/2025 12:55;0 segundos;Buenas tardes, su apoyo para la actualización de la pantalla de promociones por favor. Ya que la que se aprecia se encuentra vencida.;Media;Media;4/07/2025 10:40;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 horas 15 minutos;Encuesta interna;3/07/2025 14:56;;;
79 141;tecnico para revisar la ups y rack;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-380;Soporte Hardware > All in One / Cpu Tienda > Inconvenientes con Energía Toma Corriente-Energía Ups;Marcos Espilco;Nivel 1 - MDA;Alta;30/06/2025 11:05;3/07/2025 13:44;30/06/2025 21:10;3/07/2025 13:44;;;0;30/06/2025 20:22;6 horas 47 minutos;0 segundos;No;30/06/2025 11:20;3 horas 17 minutos;"Buenos dias requiero su apoyo para la revicion del ups y rack ya que constantemente esta sonado por la bateria y se apaga una de las maquinas y se va la conexion de las 2 computadoras .

su apoyo por favor.";Media;Media;30/06/2025 20:22;;SLA Incidente Solucion Alto;Sí;SLA Incidente Atencion Alto;No;1 días 17 horas 21 minutos;Encuesta interna;3/07/2025 13:44;;;
79 781;CAMBIO DE FORMA DE PAGO DE EFECTIVO A TARJETA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-371;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;3/07/2025 11:30;3/07/2025 13:34;3/07/2025 12:55;3/07/2025 13:34;;;0;4/07/2025 09:30;1 horas 25 minutos;0 segundos;No;3/07/2025 11:45;0 segundos;Buenos dias, se solicita su apoyo con el siguiente cambio de metodo de pago;Media;Media;4/07/2025 09:30;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 horas 3 minutos;Encuesta interna;3/07/2025 13:34;;;
79 720;CONFIGURACION DE TV MENU BOARD NUEVAS PROMOCIONES;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-64;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;3/07/2025 09:30;3/07/2025 13:07;3/07/2025 09:36;3/07/2025 13:07;;;0;4/07/2025 19:30;5minutos;0 segundos;No;3/07/2025 09:45;0 segundos;"Buenos días 

Por favor su apoyo con la configuración dela tv del menu board ya que no están saliendo las promociones actualizadas ";Media;Media;4/07/2025 19:30;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;3 horas 36 minutos;Encuesta interna;3/07/2025 13:07;;;
79 744;CAMBIO DE FORMA DE PAGO de efectivo a izipay;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-33;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;3/07/2025 10:17;3/07/2025 12:43;3/07/2025 11:26;3/07/2025 12:43;;;0;4/07/2025 20:17;1 horas 8 minutos;0 segundos;No;3/07/2025 10:32;0 segundos;"Buenas tardes, su apoyo con el cambio de medio de pago.

B060-00126729
MONTO 55.30

Saludos

[570c5ee8-b2d8e96f-68669e88391249.40575008]";Media;Media;4/07/2025 20:17;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;2 horas 25 minutos;Encuesta interna;3/07/2025 12:43;;;
78 780;IMPRESORA DE PRECIOS DESCONFIGURADA;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-101;Aplicaciones > RMS > Impresión de Flejes > No se pueden imprimir flejes;Ramon Heredia;Nivel 1 - MDA;Media;26/06/2025 17:21;3/07/2025 12:01;30/06/2025 07:07;3/07/2025 12:01;;;0;29/06/2025 20:48;13 horas 11 minutos;0 segundos;No;26/06/2025 17:36;1 días 9 horas 27 minutos;"Buenas tardes estimados, 

Aún persistimos con el inconveniente de la impresión de precios ya que la impresora se encuentra desconfigurada. 

Por favor su apoyo de manera urgente ya que no nos permite mantener la operatividad  en tienda.

 

Saludos cordiales, 

Anali Zurita Gonzales. ";Media;Media;29/06/2025 20:48;;SLA Incidente Solucion Medio;Sí;SLA Incidente Atencion Medio;No;2 días 11 horas 12 minutos;Encuesta interna;3/07/2025 12:01;;;
78 920;GAVETA NO ABRE AL REALIZAR VENTA - URGENTE;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-328;Soporte Hardware > Gaveta de Dinero > Gaveta no abre al realizar venta;Mónica Garcia;Nivel 1 - MDA;Media;27/06/2025 17:33;3/07/2025 12:01;30/06/2025 07:13;3/07/2025 12:01;;;0;29/06/2025 15:33;18 horas 26 minutos;0 segundos;No;27/06/2025 17:48;14 horas 0 minutos;GAVETA NO ABRE AL REALIZAR VENTA - URGENTE (ambas cajas);Media;Media;29/06/2025 15:33;;SLA Incidente Solucion Medio;Sí;SLA Incidente Atencion Medio;No;2 días 16 horas 27 minutos;Encuesta interna;3/07/2025 12:01;;;
78 977;SU APOYO SE ESTA DISTORCIONANDO LA PANTALLA DE LA CAJA 1;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-357;Soporte Hardware > All in One / Cpu Tienda > Inconvenientes con la Pantalla Táctil;Lorenso Lusquiños;Nivel 1 - MDA;Media;28/06/2025 12:04;3/07/2025 12:01;30/06/2025 11:54;3/07/2025 12:01;;;0;30/06/2025 09:48;14 horas 6 minutos;0 segundos;No;28/06/2025 12:19;13 horas 43 minutos;ESTIMADO, SU APOYO YA QUE SE ESTA DISTORSIONANDO LA PANTALLA DE LA CAJA 1, SE ESTA BAJANDO EL COLOR. ADJUNTO IMAGEN.;Media;Media;30/06/2025 09:48;;SLA Incidente Solucion Medio;Sí;SLA Incidente Atencion Medio;No;2 días 8 horas 12 minutos;Encuesta interna;3/07/2025 12:01;;;
79 021;SOLICITO ACTUALIZACION DE IMPRESION TRANSFERENCIA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-126;Aplicaciones > RMS > Formatos de Impresión > Error de formato de ticket (desactualizado);Ramon Heredia;Nivel 1 - MDA;Media;28/06/2025 16:48;3/07/2025 12:01;30/06/2025 10:19;3/07/2025 12:01;;;0;29/06/2025 16:27;19 horas 52 minutos;0 segundos;No;28/06/2025 17:03;1 horas 38 minutos;"En otras tiendas en formato de transferencia sale como guia de remisión. En JPrado C27 aún esta con un formato distinto.

Imagen de nuevo diseño al generar transferencia:
[570c5ee8-b2d8e96f-686062c6cc3b60.46112469]

Fomato que me figura actualmente:

[570c5ee8-b2d8e96f-6860632f1e08e4.96757636]

Estaré atenta a sus comentarios.";Media;Media;29/06/2025 16:27;;SLA Incidente Solucion Medio;Sí;SLA Incidente Atencion Medio;No;2 días 15 horas 33 minutos;Encuesta interna;3/07/2025 12:01;;;
79 090;caja 2 demasiado lenta;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-84;Soporte Hardware > All in One / Cpu Tienda > Lentitud o bajo rendimiento del sistema;Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 07:31;3/07/2025 12:01;30/06/2025 09:28;3/07/2025 12:01;;;0;30/06/2025 21:25;3minutos;0 segundos;No;30/06/2025 08:15;1 horas 25 minutos;"Buenos dias

Estimados la caja esta demasiada lenta desde3 que cambiaron el monitor

 ";Media;Media;30/06/2025 21:25;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 35 minutos;Encuesta interna;3/07/2025 12:01;;;
79 092;CAMBIO DE FORMA DE PAGO DE EFECTIVO A IZIPAY;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-108;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 08:03;3/07/2025 12:01;30/06/2025 08:09;3/07/2025 12:01;;;0;30/06/2025 20:03;5minutos;0 segundos;No;30/06/2025 08:18;0 segundos;"Buenos dias,

Solicitamos su apoyo con el cambio de forma de pago de efectivo a Izipay de la boleta:

B111-00020772

MONTO: 39.37

Al momento de realizar el pago no se obtuvo respuesta del POS pero si se realizó el cobro.

Se adjunta foto de boleta y reporte de cobros Izipay, esperamos su pronta ayuda ya que se requiere realizar ese cierre de caja antes de la apertura de tienda. 

Saludos

Cindy Hinostroza";Media;Media;30/06/2025 20:03;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 21 horas 57 minutos;Encuesta interna;3/07/2025 12:01;;;
79 093;EL FORMATO DE LA BOLETA SE MODIFICO Y SALE DEMASIADO LARGA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-12;Aplicaciones > RMS > Formatos de Impresión > Error de impresión de ticket descuadrado o pequeño;Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 08:18;3/07/2025 12:01;30/06/2025 08:48;3/07/2025 12:01;;;0;30/06/2025 20:18;29minutos;0 segundos;No;30/06/2025 08:33;0 segundos;Por favor su apoyo con la configuración de las boletas en la pc 2 ya que al momento de imprimir salen largas.;Media;Media;30/06/2025 20:18;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 21 horas 42 minutos;Encuesta interna;3/07/2025 12:01;;;
79 096;ANULACION RECARGA LIMAPASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-299;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo);Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 08:48;3/07/2025 12:01;30/06/2025 08:52;3/07/2025 12:01;;;0;30/06/2025 20:48;3minutos;0 segundos;No;30/06/2025 09:03;0 segundos;"Su apoyo con la anulación de la recarga por el monto de 5 soles. 

 Se realizó una falsa recarga; la recarga aparece en la boleta, pero no en el saldo final.

 Se adjunta evidencias, su apoyo con la anulación pfvr para no generar faltante en el usuario.

PC:2

COLABORADOR: Allinson Melissa Erazo Terreros

DNI: 47729624

TICKET DE RECARGA: 132849

FECHA: 30/06/2025

MONTO: 5 soles";Media;Media;30/06/2025 20:48;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 21 horas 12 minutos;Encuesta interna;3/07/2025 12:01;;;
79 097;cambio de medio de pago de venta;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-22;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 08:49;3/07/2025 12:01;30/06/2025 08:53;3/07/2025 12:01;;;0;30/06/2025 20:49;4minutos;0 segundos;No;30/06/2025 09:04;0 segundos;Buenos días ,su apoyo con el cambio de medio de pago por favor ;Media;Media;30/06/2025 20:49;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 21 horas 11 minutos;Encuesta interna;3/07/2025 12:01;;;
79 103;ERROR AL INGRESO DE GEO VICTORIA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-10;Aplicaciones > GeoVictoria > GeoVictoria Web > No se puede loguear al sistema GeoVictoria;Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 09:17;3/07/2025 12:01;30/06/2025 09:20;3/07/2025 12:01;;;0;30/06/2025 21:17;2minutos;0 segundos;No;30/06/2025 09:32;0 segundos;[570c5ee8-b2d8e96f-68629c814b0ab9.77388337];Media;Media;30/06/2025 21:17;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 43 minutos;Encuesta interna;3/07/2025 12:01;;;
79 110;ANULACION DE LIMA PASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-122;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;30/06/2025 09:45;3/07/2025 12:01;30/06/2025 10:10;3/07/2025 12:01;;;0;30/06/2025 21:45;25minutos;0 segundos;No;30/06/2025 10:00;0 segundos;SE SOLICITA SE ANULE LA RECARGA LIMAPASS TICKET 12737 YA QUE NO SE REALIZO ;Media;Media;30/06/2025 21:45;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 15 minutos;Encuesta interna;3/07/2025 12:01;;;
79 118;RECARGA LIMA PASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-276;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;30/06/2025 09:59;3/07/2025 12:01;30/06/2025 10:18;3/07/2025 12:01;;;0;30/06/2025 21:59;18minutos;0 segundos;No;30/06/2025 10:14;0 segundos;"Buenos días su apoyo con la anulacion de recarga lima pass sistema envio ticket de confirmacion pero no recarga lo tarjeta.

se adjunta ticket ";Media;Media;30/06/2025 21:59;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 1 minutos;Encuesta interna;3/07/2025 12:01;;;
79 124;no permite ingresar al correo;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-381;Aplicaciones > Correo Corporativo > Cambio de contraseña; Cristhian Huamaní;Nivel 1 - MDA;Media;30/06/2025 10:11;3/07/2025 12:01;30/06/2025 10:25;3/07/2025 12:01;;;0;1/07/2025 20:11;13minutos;0 segundos;No;30/06/2025 10:26;0 segundos;"no me permite ingresar al correo, me indica contraseña invalida 

[570c5ee8-b2d8e96f-6862a932e4e278.69585751]";Media;Media;1/07/2025 20:11;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 19 horas 49 minutos;Encuesta interna;3/07/2025 12:01;;;
79 126;IZIPAY DE LA CAJA 2 NO OPERA DE MANERA CORRECTA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-214;Aplicaciones > IZIPAY > Dispositivo Izipay > Mensaje de Error en dispositivo Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;30/06/2025 10:14;3/07/2025 12:01;30/06/2025 10:53;3/07/2025 12:01;;;0;1/07/2025 08:14;38minutos;0 segundos;No;30/06/2025 10:29;0 segundos;Buenos días estimados, se solicita su ayuda debido a que se presenta la falla del izipay en la caja numero 2, quedo atento a sus comentarios;Media;Media;1/07/2025 08:14;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 19 horas 46 minutos;Encuesta interna;3/07/2025 12:01;;;
79 135;SE PERDIO CONTRASEÑA DE CORREO DE TIENDA;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-9;Aplicaciones > Correo Corporativo > Cambio de contraseña; Cristhian Huamaní;Nivel 1 - MDA;Media;30/06/2025 10:51;3/07/2025 12:01;30/06/2025 10:56;3/07/2025 12:01;;;0;1/07/2025 20:51;4minutos;0 segundos;No;30/06/2025 11:06;0 segundos; SE PERDIO CONTRASEÑA DE TIENDA ;Media;Media;1/07/2025 20:51;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 19 horas 9 minutos;Encuesta interna;3/07/2025 12:01;;;
79 136;escaner malogrado;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-380;Soporte Hardware > Escáner > Inconvenientes con el Escáner;Mónica Garcia;Nivel 1 - MDA;Media;30/06/2025 10:58;3/07/2025 12:01;30/06/2025 11:25;3/07/2025 12:01;;;0;1/07/2025 08:58;27minutos;0 segundos;No;30/06/2025 11:13;0 segundos;BuenOs dias el scaner de la caja 1 esta dañado no funciona se probo en ambas cajas y el scaner no funciona se manda fotos y video de la solicitud  ;Media;Media;1/07/2025 08:58;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 19 horas 2 minutos;Encuesta interna;3/07/2025 12:01;;;
79 140;PLANOGRAMA DE TIENDA NO REFLEJADO EN DRIVE;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-209;Aplicaciones > Planogramas > No se visualizar carpeta/archivo; Cristhian Huamaní;Nivel 1 - MDA;Media;30/06/2025 11:04;3/07/2025 12:01;30/06/2025 11:10;3/07/2025 12:01;;;0;1/07/2025 09:04;6minutos;0 segundos;No;30/06/2025 11:19;0 segundos;"Buenos días.

Su apoyo revisando el drive de planogramas que no tiene reflejado el archivo de la tienda, por lo que no se puede avanzar con los cambios.

[570c5ee8-b2d8e96f-6862b57f9fa512.05598979]

Saludos.

 ";Media;Media;1/07/2025 09:04;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 56 minutos;Encuesta interna;3/07/2025 12:01;;;
79 142;CONFIGURACION DE CAMARAS;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-109;Soporte Hardware > Cámaras de Seguridad > Inconvenientes con Visualización de Cámaras;Ramon Heredia;Nivel 1 - MDA;Media;30/06/2025 11:05;3/07/2025 12:01;30/06/2025 11:34;3/07/2025 12:01;;;0;1/07/2025 09:05;29minutos;0 segundos;No;30/06/2025 11:20;0 segundos;"Buenos dias,

Por favor su apoyo con la configuracion de las camras, no funcionan ni en la pc, tenemos dos dias con este tema.";Media;Media;1/07/2025 09:05;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 18 horas 55 minutos;Encuesta interna;3/07/2025 12:01;;;
79 446;CABLE DE INTERNET DAÑADO;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-382;Soporte Hardware > Configuración de Red > Cambio de pacth cord;Marcos Espilco;Nivel 1 - MDA;Media;1/07/2025 20:58;3/07/2025 11:36;2/07/2025 07:59;3/07/2025 11:36;;;0;2/07/2025 18:58;1 horas 1 minutos;0 segundos;Sí;1/07/2025 21:13;0 segundos;"Buenas noches por favor su apoyo con el cambio del cable de internet que se ha dañado por que todos los cables están muy ajustados.

Su apoyo lo mas pronto posible";Media;Media;2/07/2025 18:58;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;18 horas 38 minutos;Encuesta interna;3/07/2025 11:36;;;
78 688;MAQUINA LENTA AL MOMENTO DE SCANEAR PRODUCTOS Y BOLETAR;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-150;Aplicaciones > POS.NET > Venta > Lentitud al Grabar Venta;Mónica Garcia;Nivel 1 - MDA;Media;26/06/2025 10:06;3/07/2025 00:01;29/06/2025 15:22;3/07/2025 00:01;;;0;27/06/2025 18:23;1 días 12 horas 59 minutos;0 segundos;No;26/06/2025 10:21;10 horas 16 minutos;"BUENOS DIAS LA MAQUINA  O CAJA 1 ES MUY LENTO AL MOMENTO DE HACER E COBRO Y PISTOLEAR EL PRODUCTO

ASI MISMO LA CAJA 2 ESTA CON FALLAS

EJEMPLO

EN EL SISTEMA ME FIGURA  100 SOLES Y EN FISICO ME FIGURA 300

POR FAVOR SU APOYO CON ESTA SOLICITUD";Media;Media;27/06/2025 18:23;;SLA Incidente Solucion Medio;Sí;SLA Incidente Atencion Medio;No;3 días 13 horas 36 minutos;Encuesta interna;3/07/2025 00:01;;;
78 814;LECTOR DE GEO VICTORIA NO RECONOCE LAS MARCAS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-103;Aplicaciones > GeoVictoria > Huellero > Huellero con problemas para reconocer huellas;Marcos Espilco;Nivel 1 - MDA;Media;27/06/2025 08:31;3/07/2025 00:01;29/06/2025 15:27;3/07/2025 00:01;;;0;30/06/2025 12:40;46minutos;0 segundos;Sí;27/06/2025 08:46;1 días 10 horas 9 minutos;"Comentarte que ayer las dos colaboradoras no pudieron marcar ingreso y salida, sólo está reconociendo a una colaboradora, pero me comento que con dificultad, al parecer es el lector que está fallando estimada  
Quedo atenta a sus comentarios 
 ";Media;Media;30/06/2025 12:40;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 días 1 horas 19 minutos;Encuesta interna;3/07/2025 00:01;;;
